"ano","mes","dia","local","serie","artista","repertorio"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Antonio Meneses, violoncelo","SCHUBERT | Sinfonia nº 5 em Si bemol maior, D. 485"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Antonio Meneses, violoncelo","R. STRAUSS | Don Quixote, op. 35"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Fabio Mechetti, regente","WEBER | Oberon: Abertura"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Fabio Mechetti, regente","SCHUBERT | Sinfonia nº 5 em Si bemol maior, D. 485"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Fabio Mechetti, regente","BERNSTEIN | West Side Story: Danças Sinfônicas"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Fabio Mechetti, regente","WEBER | Oberon: Abertura"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Fabio Mechetti, regente","SCHUBERT | Sinfonia nº 5 em Si bemol maior, D. 485"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional","Fabio Mechetti, regente","R. STRAUSS | Don Quixote, op. 35"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional"," ","WEBER | Oberon: Abertura"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional"," ","SCHUBERT | Sinfonia nº 5 em Si bemol maior, D. 485"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional"," ","BERNSTEIN | West Side Story: Danças Sinfônicas"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional"," ","WEBER | Oberon: Abertura"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional"," ","SCHUBERT | Sinfonia nº 5 em Si bemol maior, D. 485"
"2009","setembro","5 e 6","CONFERIR","Turnê Nacional"," ","R. STRAUSS | Don Quixote, op. 35"
"2009","setembro","3","Palácio das Artes","Allegro","Fabio Mechetti, regente
","WEBER | Oberon: Abertura"
"2009","setembro","3","Palácio das Artes","Allegro","Fabio Mechetti, regente
","SCHUBERT | Sinfonia nº 5 em Si bemol maior, D. 485"
"2009","setembro","3","Palácio das Artes","Allegro","Fabio Mechetti, regente
","R. STRAUSS | Don Quixote, op. 35"
"2009","setembro","3","Palácio das Artes","Allegro","Antonio Meneses, violoncelo","WEBER | Oberon: Abertura"
"2009","setembro","3","Palácio das Artes","Allegro","Antonio Meneses, violoncelo","SCHUBERT | Sinfonia nº 5 em Si bemol maior, D. 485"
"2009","setembro","3","Palácio das Artes","Allegro","Antonio Meneses, violoncelo","R. STRAUSS | Don Quixote, op. 35"
"2009","agosto","23","Instituto de Educação de Minas Gerais","Concertos para a Juventude","Fabio Costa, regente
","MOZART | Don Giovanni: Abertura"
"2009","agosto","23","Instituto de Educação de Minas Gerais","Concertos para a Juventude","Fabio Costa, regente
","LISZT | Concerto para piano nº 1 em Mi bemol maior"
"2009","agosto","23","Instituto de Educação de Minas Gerais","Concertos para a Juventude","Fabio Costa, regente
","BIZET | Carmem: Suítes nº 1 e 2"
"2009","agosto","23","Instituto de Educação de Minas Gerais","Concertos para a Juventude","Josias Matschulat, piano","MOZART | Don Giovanni: Abertura"
"2009","agosto","23","Instituto de Educação de Minas Gerais","Concertos para a Juventude","Josias Matschulat, piano","LISZT | Concerto para piano nº 1 em Mi bemol maior"
"2009","agosto","23","Instituto de Educação de Minas Gerais","Concertos para a Juventude","Josias Matschulat, piano","BIZET | Carmem: Suítes nº 1 e 2"
"2009","agosto","18","Palácio das Artes","Vivace","Fabio Mechetti, regente
","BERNSTEIN | Candide: Abertura"
"2009","agosto","18","Palácio das Artes","Vivace","Fabio Mechetti, regente
","VILLA-LOBOS | Bachianas Brasileiras nº 3"
"2009","agosto","18","Palácio das Artes","Vivace","Fabio Mechetti, regente
","VILLA-LOBOS | Choros nº 6"
"2009","agosto","18","Palácio das Artes","Vivace","Fabio Mechetti, regente
","BERNSTEIN | West Side Story: Danças Sinfônicas"
"2009","agosto","18","Palácio das Artes","Vivace","Cristina Ortiz, piano","BERNSTEIN | Candide: Abertura"
"2009","agosto","18","Palácio das Artes","Vivace","Cristina Ortiz, piano","VILLA-LOBOS | Bachianas Brasileiras nº 3"
"2009","agosto","18","Palácio das Artes","Vivace","Cristina Ortiz, piano","VILLA-LOBOS | Choros nº 6"
"2009","agosto","18","Palácio das Artes","Vivace","Cristina Ortiz, piano","BERNSTEIN | West Side Story: Danças Sinfônicas"
"2009","agosto","7 e 8","Caxambu e São Lourenço","Turnê Estadual","Fabio Costa, regente","GOMES | O Guarani: Protofonia"
"2009","agosto","7 e 8","Caxambu e São Lourenço","Turnê Estadual","Fabio Costa, regente","ELGAR | Pompa e Circunstância, op. 39: Marchas 1 e 4"
"2009","agosto","7 e 8","Caxambu e São Lourenço","Turnê Estadual","Fabio Costa, regente","MENDELSSOHN | Sonho de uma Noite de Verão: Marcha Nupcial"
"2009","agosto","7 e 8","Caxambu e São Lourenço","Turnê Estadual","Fabio Costa, regente","J. STRAUSS JR. | Trovão e Relâmpago, polca, op. 324"
"2009","agosto","7 e 8","Caxambu e São Lourenço","Turnê Estadual","Fabio Costa, regente","J. STRAUSS JR. | Pizzicato-Polka"
"2009","agosto","7 e 8","Caxambu e São Lourenço","Turnê Estadual","Fabio Costa, regente","DVORÁK | Danças Eslavas, op. 46, nº 1 e nº 8 – Danças Eslavas, op. 72, nº 2"
"2009","agosto","7 e 8","Caxambu e São Lourenço","Turnê Estadual","Fabio Costa, regente","TCHAIKOVSKY | Sinfonia nº 4 em fá menor, op. 36: Finale: Allegro con fuoco"
"2009","agosto","2","Parque Lagoa do Nado","Clássicos na Praça","Fabio Costa, regente","GOMES | O Guarani: Protofonia"
"2009","agosto","2","Parque Lagoa do Nado","Clássicos na Praça","Fabio Costa, regente","ELGAR | Pompa e Circunstância, op. 39: Marchas 1 e 4"
"2009","agosto","2","Parque Lagoa do Nado","Clássicos na Praça","Fabio Costa, regente","MENDELSSOHN | Sonho de uma Noite de Verão: Marcha Nupcial"
"2009","agosto","2","Parque Lagoa do Nado","Clássicos na Praça","Fabio Costa, regente","J. STRAUSS JR. | Trovão e Relâmpago, polca, op. 324"
"2009","agosto","2","Parque Lagoa do Nado","Clássicos na Praça","Fabio Costa, regente","J. STRAUSS JR. | Pizzicato-Polka"
"2009","agosto","2","Parque Lagoa do Nado","Clássicos na Praça","Fabio Costa, regente","DVORÁK | Danças Eslavas, op. 46, nº 1 e nº 8 – Danças Eslavas, op. 72, nº 2"
"2009","agosto","2","Parque Lagoa do Nado","Clássicos na Praça","Fabio Costa, regente","TCHAIKOVSKY | Sinfonia nº 4 em fá menor, op. 36: Finale: Allegro con fuoco"
"2009","julho","30","Palácio das Artes","Allegro","Fabio Mechetti, regente
","KRIEGER | Ludus Symphonicus"
"2009","julho","30","Palácio das Artes","Allegro","Fabio Mechetti, regente
","SAINT-SAËNS | Concerto para violino nº 3 em si menor, op. 61"
"2009","julho","30","Palácio das Artes","Allegro","Fabio Mechetti, regente
","TCHAIKOVSKY | Sinfonia nº 4 em fá menor, op. 36"
"2009","julho","30","Palácio das Artes","Allegro","Elmar Oliveira, violino","KRIEGER | Ludus Symphonicus"
"2009","julho","30","Palácio das Artes","Allegro","Elmar Oliveira, violino","SAINT-SAËNS | Concerto para violino nº 3 em si menor, op. 61"
"2009","julho","30","Palácio das Artes","Allegro","Elmar Oliveira, violino","TCHAIKOVSKY | Sinfonia nº 4 em fá menor, op. 36"
"2009","julho","21","Palácio das Artes","Vivace","Fabio Mechetti, regente
","RACHMANINOV | Concerto para piano nº 4 em sol menor, op. 40 (1941)"
"2009","julho","21","Palácio das Artes","Vivace","Fabio Mechetti, regente
","VILLA-LOBOS | Floresta do Amazonas"
"2009","julho","21","Palácio das Artes","Vivace","Benedetto Lupo, piano
","RACHMANINOV | Concerto para piano nº 4 em sol menor, op. 40 (1941)"
"2009","julho","21","Palácio das Artes","Vivace","Benedetto Lupo, piano
","VILLA-LOBOS | Floresta do Amazonas"
"2009","julho","21","Palácio das Artes","Vivace","Edna D’Oliveira, soprano
","RACHMANINOV | Concerto para piano nº 4 em sol menor, op. 40 (1941)"
"2009","julho","21","Palácio das Artes","Vivace","Edna D’Oliveira, soprano
","VILLA-LOBOS | Floresta do Amazonas"
"2009","julho","21","Palácio das Artes","Vivace","Coral Lírico de Minas Gerais, coral masculino","RACHMANINOV | Concerto para piano nº 4 em sol menor, op. 40 (1941)"
"2009","julho","21","Palácio das Artes","Vivace","Coral Lírico de Minas Gerais, coral masculino","VILLA-LOBOS | Floresta do Amazonas"
"2009","julho","11","Festival Campos do Jordão","Festival de Campos de Jordão","Fabio Mechetti, regente
","DUTILLEUX | Métaboles"
"2009","julho","11","Festival Campos do Jordão","Festival de Campos de Jordão","Fabio Mechetti, regente
","IBERT | Escales"
"2009","julho","11","Festival Campos do Jordão","Festival de Campos de Jordão","Fabio Mechetti, regente
","BEETHOVEN | Concerto para violino em Ré maior, op. 61"
"2009","julho","11","Festival Campos do Jordão","Festival de Campos de Jordão","Shlomo Mintz, violino","DUTILLEUX | Métaboles"
"2009","julho","11","Festival Campos do Jordão","Festival de Campos de Jordão","Shlomo Mintz, violino","IBERT | Escales"
"2009","julho","11","Festival Campos do Jordão","Festival de Campos de Jordão","Shlomo Mintz, violino","BEETHOVEN | Concerto para violino em Ré maior, op. 61"
"2009","julho","9","Palácio das Artes","Allegro","Fabio Mechetti, regente
","DUTILLEUX | Métaboles"
"2009","julho","9","Palácio das Artes","Allegro","Fabio Mechetti, regente
","IBERT | Escales"
"2009","julho","9","Palácio das Artes","Allegro","Fabio Mechetti, regente
","BEETHOVEN | Concerto para violino em Ré maior, op. 61"
"2009","julho","9","Palácio das Artes","Allegro","Shlomo Mintz, violino","DUTILLEUX | Métaboles"
"2009","julho","9","Palácio das Artes","Allegro","Shlomo Mintz, violino","IBERT | Escales"
"2009","julho","9","Palácio das Artes","Allegro","Shlomo Mintz, violino","BEETHOVEN | Concerto para violino em Ré maior, op. 61"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente","Eduardo Sant’anna, barítono – Médico e Sicário"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente","Jason Stearns, barítono – Macbeth"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente","Octávio Arevalo, tenor – Macduff"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente","VERDI | Macbeth"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente"," Edneia Oliveira, mezzo-soprano – Dama"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente","Cynthia Lawrence, soprano – Lady Macbeth"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente","Luiz Molz, baixo – Banquo"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente"," Mauro Chantal, baixo – Doméstico"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente",""
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Fabio Mechetti, regente","Fernando Chalabe, tenor – Malcolm"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Cleber Papa, diretor de cena","Eduardo Sant’anna, barítono – Médico e Sicário"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Cleber Papa, diretor de cena","Jason Stearns, barítono – Macbeth"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Cleber Papa, diretor de cena","Octávio Arevalo, tenor – Macduff"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Cleber Papa, diretor de cena","VERDI | Macbeth"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Cleber Papa, diretor de cena"," Edneia Oliveira, mezzo-soprano – Dama"
"2009","junho","25 e 27","CONFERIR","Temporada de Ópera da Fundação Clóvis Salgado","Cleber Papa, diretor de cena","Cynthia Lawrence, soprano – Lady Macbeth"
