"ano","mes","dia","local","serie","artista","repertorio"
"2013","outubro","3","Palácio das Artes","Allegro","Fabio Mechetti, regente","BRITTEN | Concerto para piano, op. 13"
"2013","outubro","3","Palácio das Artes","Allegro","Fabio Mechetti, regente","RACHMANINOV | Sinfonia nº 3 em lá menor, op. 44"
"2013","outubro","3","Palácio das Artes","Allegro"," Conrad Tao, piano","WAGNER | Tannhäuser: Abertura"
"2013","outubro","3","Palácio das Artes","Allegro"," Conrad Tao, piano","BRITTEN | Concerto para piano, op. 13"
"2013","outubro","3","Palácio das Artes","Allegro"," Conrad Tao, piano","RACHMANINOV | Sinfonia nº 3 em lá menor, op. 44"
"2013","setembro","27","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","SANTORO | Frevo"
"2013","setembro","27","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","BEETHOVEN | Sinfonia nº 2 em Ré maior, op. 36: Allegro molto"
"2013","setembro","27","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","BORODIN | Nas estepes da Ásia Central"
"2013","setembro","27","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","TCHAIKOVSKY | O lago dos cisnes: Suíte, op. 20a"
"2013","setembro","27","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","GNATTALI | Brasiliana nº 1"
"2013","setembro","27","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","ROSSINI | Guilherme Tell: Abertura"
"2013","setembro","24","Palácio das Artes","Vivace","Roberto Minczuk, regente convidado","ALMEIDA PRADO | Variações Sinfônicas"
"2013","setembro","24","Palácio das Artes","Vivace","Roberto Minczuk, regente convidado","MOZART | Concerto para piano nº 25 em Dó maior, K. 503"
"2013","setembro","24","Palácio das Artes","Vivace","Roberto Minczuk, regente convidado","MUSSORGSKY/Ravel | Quadros de uma exposição"
"2013","setembro","24","Palácio das Artes","Vivace"," Angela Cheng, piano","ALMEIDA PRADO | Variações Sinfônicas"
"2013","setembro","24","Palácio das Artes","Vivace"," Angela Cheng, piano","MOZART | Concerto para piano nº 25 em Dó maior, K. 503"
"2013","setembro","24","Palácio das Artes","Vivace"," Angela Cheng, piano","MUSSORGSKY/Ravel | Quadros de uma exposição"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","MOZART | Così fan tutte: Abertura"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","J. S. BACH | Concerto para oboé d’amore em Lá maior, BWV 1055"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","MAHLER | Sinfonia nº 5 em dó sustenido menor: Adagietto"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","PROKOFIEV | O Tenente Kijé: Suíte, op. 60"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude"," Israel Muniz, oboé d’amore","MOZART | Così fan tutte: Abertura"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude"," Israel Muniz, oboé d’amore","J. S. BACH | Concerto para oboé d’amore em Lá maior, BWV 1055"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude"," Israel Muniz, oboé d’amore","MAHLER | Sinfonia nº 5 em dó sustenido menor: Adagietto"
"2013","setembro","15","Sesc Palladium","Concertos para a Juventude"," Israel Muniz, oboé d’amore","PROKOFIEV | O Tenente Kijé: Suíte, op. 60"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara","Cássia Lima, flauta","HAYDN/Perry | Divertimento em Si bemol maior, “Chorale St. Antoni”"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara","Cássia Lima, flauta","FARKAS | Cinco danças antigas húngaras"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara","Cássia Lima, flauta","D’RIVERA | Aires Tropicales"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara","Cássia Lima, flauta","MEDAGLIA | Suíte de danças populares brasileiras: Choro em Berlim, Seresta e Frevo"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alexandre Barros, oboé","HAYDN/Perry | Divertimento em Si bemol maior, “Chorale St. Antoni”"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alexandre Barros, oboé","FARKAS | Cinco danças antigas húngaras"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alexandre Barros, oboé","D’RIVERA | Aires Tropicales"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alexandre Barros, oboé","MEDAGLIA | Suíte de danças populares brasileiras: Choro em Berlim, Seresta e Frevo"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Marcus Julius Lander, clarinete","HAYDN/Perry | Divertimento em Si bemol maior, “Chorale St. Antoni”"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Marcus Julius Lander, clarinete","FARKAS | Cinco danças antigas húngaras"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Marcus Julius Lander, clarinete","D’RIVERA | Aires Tropicales"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Marcus Julius Lander, clarinete","MEDAGLIA | Suíte de danças populares brasileiras: Choro em Berlim, Seresta e Frevo"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Catherine Carignan, fagote","HAYDN/Perry | Divertimento em Si bemol maior, “Chorale St. Antoni”"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Catherine Carignan, fagote","FARKAS | Cinco danças antigas húngaras"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Catherine Carignan, fagote","D’RIVERA | Aires Tropicales"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Catherine Carignan, fagote","MEDAGLIA | Suíte de danças populares brasileiras: Choro em Berlim, Seresta e Frevo"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alma Maria Liebrecht, trompa","HAYDN/Perry | Divertimento em Si bemol maior, “Chorale St. Antoni”"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alma Maria Liebrecht, trompa","FARKAS | Cinco danças antigas húngaras"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alma Maria Liebrecht, trompa","D’RIVERA | Aires Tropicales"
"2013","setembro","12","Memorial Minas Gerais Vale","Concertos de Câmara"," Alma Maria Liebrecht, trompa","MEDAGLIA | Suíte de danças populares brasileiras: Choro em Berlim, Seresta e Frevo"
"2013","setembro","8","Praça Milton Campos","Turnê Estadual","Marcos Arakaki, regente","SILVA | Hino Nacional Brasileiro"
"2013","setembro","8","Praça Milton Campos","Turnê Estadual","Marcos Arakaki, regente","GOMES | O Guarani: Protofonia"
"2013","setembro","8","Praça Milton Campos","Turnê Estadual","Marcos Arakaki, regente","SANTORO | Frevo"
"2013","setembro","8","Praça Milton Campos","Turnê Estadual","Marcos Arakaki, regente","GUARNIERI | Três danças"
"2013","setembro","8","Praça Milton Campos","Turnê Estadual","Marcos Arakaki, regente","VILLA-LOBOS | Bachianas Brasileiras nº 4"
"2013","setembro","8","Praça Milton Campos","Turnê Estadual","Marcos Arakaki, regente","FERNANDEZ | Batuque"
"2013","setembro","7","Praça do Papa","Clássicos na Praça","Marcos Arakaki, regente","SILVA | Hino Nacional Brasileiro"
"2013","setembro","7","Praça do Papa","Clássicos na Praça","Marcos Arakaki, regente","GOMES | O Guarani: Protofonia"
"2013","setembro","7","Praça do Papa","Clássicos na Praça","Marcos Arakaki, regente","SANTORO | Frevo"
"2013","setembro","7","Praça do Papa","Clássicos na Praça","Marcos Arakaki, regente","GUARNIERI | Três Danças"
"2013","setembro","7","Praça do Papa","Clássicos na Praça","Marcos Arakaki, regente","VILLA-LOBOS | Bachianas Brasileiras nº 4"
"2013","setembro","7","Praça do Papa","Clássicos na Praça","Marcos Arakaki, regente","FERNANDEZ | Batuque"
"2013","setembro","5","Palácio das Artes","Allegro","Fabio Mechetti, regente","CAGE | Terceira Construção"
"2013","setembro","5","Palácio das Artes","Allegro","Fabio Mechetti, regente","SCHOENBERG | Noite transfigurada, op. 4"
"2013","setembro","5","Palácio das Artes","Allegro","Fabio Mechetti, regente","STRAVINSKY | Sinfonia para instrumentos de sopro"
"2013","setembro","5","Palácio das Artes","Allegro","Fabio Mechetti, regente","BARTÓK | O mandarim maravilhoso, op. 19: Suíte"
"2013","agosto","29 a 31","Triângulo Mineiro","Turnê Estadual","Marcos Arakaki, regente","GOMES | O Guarani: Protofonia"
"2013","agosto","29 a 31","Triângulo Mineiro","Turnê Estadual","Marcos Arakaki, regente","SANTORO | Frevo"
"2013","agosto","29 a 31","Triângulo Mineiro","Turnê Estadual","Marcos Arakaki, regente","GUARNIERI | Dança Selvagem"
"2013","agosto","29 a 31","Triângulo Mineiro","Turnê Estadual","Marcos Arakaki, regente","GUARNIERI | Dança Brasileira"
"2013","agosto","29 a 31","Triângulo Mineiro","Turnê Estadual","Marcos Arakaki, regente","VILLA-LOBOS | Bachianas Brasileiras nº 4"
"2013","agosto","29 a 31","Triângulo Mineiro","Turnê Estadual","Marcos Arakaki, regente","FERNANDEZ | Batuque"
"2013","agosto","29 a 31","Triângulo Mineiro","Turnê Estadual","Marcos Arakaki, regente","Bis: ABREU/E. Barros | Tico-tico no fubá"
"2013","agosto","27","Palácio das Artes","Vivace","Fabio Mechetti, regente","HAYDN | Sinfonia concertante em Si bemol maior, op. 84"
"2013","agosto","27","Palácio das Artes","Vivace","Fabio Mechetti, regente","BRUCKNER | Sinfonia nº 7 em Mi maior"
"2013","agosto","27","Palácio das Artes","Vivace"," Alexandre Barros, oboé","HAYDN | Sinfonia concertante em Si bemol maior, op. 84"
"2013","agosto","27","Palácio das Artes","Vivace"," Alexandre Barros, oboé","BRUCKNER | Sinfonia nº 7 em Mi maior"
"2013","agosto","27","Palácio das Artes","Vivace"," Catherine Carignan, fagote","HAYDN | Sinfonia concertante em Si bemol maior, op. 84"
"2013","agosto","27","Palácio das Artes","Vivace"," Catherine Carignan, fagote","BRUCKNER | Sinfonia nº 7 em Mi maior"
"2013","agosto","27","Palácio das Artes","Vivace"," Rommel Fernandes, violino","HAYDN | Sinfonia concertante em Si bemol maior, op. 84"
"2013","agosto","27","Palácio das Artes","Vivace"," Rommel Fernandes, violino","BRUCKNER | Sinfonia nº 7 em Mi maior"
"2013","agosto","27","Palácio das Artes","Vivace"," Elise Pittenger, violoncelo","HAYDN | Sinfonia concertante em Si bemol maior, op. 84"
"2013","agosto","27","Palácio das Artes","Vivace"," Elise Pittenger, violoncelo","BRUCKNER | Sinfonia nº 7 em Mi maior"
"2013","agosto","18","Inhotim","Inhotim","Marcos Arakaki, regente","PROKOFIEV | O amor das três laranjas, op. 33: Marcha e Scherzo"
"2013","agosto","18","Inhotim","Inhotim","Marcos Arakaki, regente","VIVALDI | Concerto para flautim em Dó maior, RV 443"
"2013","agosto","18","Inhotim","Inhotim","Marcos Arakaki, regente","GUARNIERI | Dança Selvagem"
"2013","agosto","18","Inhotim","Inhotim","Marcos Arakaki, regente","SAINT-SAËNS | Sansão e Dalila, op. 47: Bacanal"
"2013","agosto","18","Inhotim","Inhotim","Marcos Arakaki, regente","J. WILLIAMS | Guerra nas Estrelas: Suíte"
"2013","agosto","18","Inhotim","Inhotim"," Elena Suchkova, flautim","PROKOFIEV | O amor das três laranjas, op. 33: Marcha e Scherzo"
"2013","agosto","18","Inhotim","Inhotim"," Elena Suchkova, flautim","VIVALDI | Concerto para flautim em Dó maior, RV 443"
"2013","agosto","18","Inhotim","Inhotim"," Elena Suchkova, flautim","GUARNIERI | Dança Selvagem"
"2013","agosto","18","Inhotim","Inhotim"," Elena Suchkova, flautim","SAINT-SAËNS | Sansão e Dalila, op. 47: Bacanal"
"2013","agosto","18","Inhotim","Inhotim"," Elena Suchkova, flautim","J. WILLIAMS | Guerra nas Estrelas: Suíte"
"2013","agosto","15","Palácio das Artes","Allegro","Fabio Mechetti, regente","TCHAIKOVSKY | Suíte nº 4 em Sol maior, op. 61, “Mozartiana”"
"2013","agosto","15","Palácio das Artes","Allegro","Fabio Mechetti, regente","GLAZUNOV | Concerto para violino em lá menor, op. 82"
"2013","agosto","15","Palácio das Artes","Allegro","Fabio Mechetti, regente","BEETHOVEN | Sinfonia nº 2 em Ré maior, op. 36"
"2013","agosto","15","Palácio das Artes","Allegro"," Chee-Yun,violino","TCHAIKOVSKY | Suíte nº 4 em Sol maior, op. 61, “Mozartiana”"
"2013","agosto","15","Palácio das Artes","Allegro"," Chee-Yun,violino","GLAZUNOV | Concerto para violino em lá menor, op. 82"
"2013","agosto","15","Palácio das Artes","Allegro"," Chee-Yun,violino","BEETHOVEN | Sinfonia nº 2 em Ré maior, op. 36"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","MOZART | Idomeneo: Abertura"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","GERSHWIN/Grofé | Rhapsody in Blue"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","FREITAS | Homenagem a Rubem Braga: Quarto crônicas escolhidas, op. 10"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","HONEGGER | Pastoral de verão"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude","Marcos Arakaki, regente","SAINT-SAËNS | Sansão e Dalila, op. 47: Bacanal"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude"," Cristian Budu, piano","MOZART | Idomeneo: Abertura"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude"," Cristian Budu, piano","GERSHWIN/Grofé | Rhapsody in Blue"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude"," Cristian Budu, piano","FREITAS | Homenagem a Rubem Braga: Quarto crônicas escolhidas, op. 10"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude"," Cristian Budu, piano","HONEGGER | Pastoral de verão"
"2013","agosto","11","Sesc Palladium","Concertos para a Juventude"," Cristian Budu, piano","SAINT-SAËNS | Sansão e Dalila, op. 47: Bacanal"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara","Rommel Fernandes, violino","HAYDN | Quarteto de cordas nº 5 em Ré maior, op. 64, “A cotovia”"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara","Rommel Fernandes, violino","DVORÁK | Quarteto de cordas nº 12 em Fá maior, op. 96, “Americano”"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara"," Frank Haemmer, violino","HAYDN | Quarteto de cordas nº 5 em Ré maior, op. 64, “A cotovia”"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara"," Frank Haemmer, violino","DVORÁK | Quarteto de cordas nº 12 em Fá maior, op. 96, “Americano”"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara"," João Carlos Ferreira, viola","HAYDN | Quarteto de cordas nº 5 em Ré maior, op. 64, “A cotovia”"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara"," João Carlos Ferreira, viola","DVORÁK | Quarteto de cordas nº 12 em Fá maior, op. 96, “Americano”"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara"," Elise Pittenger, violoncelo","HAYDN | Quarteto de cordas nº 5 em Ré maior, op. 64, “A cotovia”"
"2013","agosto","8","Memorial Minas Gerais Vale","Concertos de Câmara"," Elise Pittenger, violoncelo","DVORÁK | Quarteto de cordas nº 12 em Fá maior, op. 96, “Americano”"
"2013","agosto","6","Palácio das Artes","Vivace","Fabio Mechetti, regente","BRAGA | Cauchemar"
"2013","agosto","6","Palácio das Artes","Vivace","Fabio Mechetti, regente","PROKOFIEV | Sinfonia concertante, op. 125"
"2013","agosto","6","Palácio das Artes","Vivace","Fabio Mechetti, regente","DVORÁK | Sinfonia nº 7 em ré menor, op. 70"
"2013","agosto","6","Palácio das Artes","Vivace"," Daniel Müller-Schott, violoncelo","BRAGA | Cauchemar"
"2013","agosto","6","Palácio das Artes","Vivace"," Daniel Müller-Schott, violoncelo","PROKOFIEV | Sinfonia concertante, op. 125"
"2013","agosto","6","Palácio das Artes","Vivace"," Daniel Müller-Schott, violoncelo","DVORÁK | Sinfonia nº 7 em ré menor, op. 70"
"2013","julho","28","CONFERIR","Turnê Estadual","Fabio Mechetti, regente","VERDI | As vésperas sicilianas: Abertura"
"2013","julho","28","CONFERIR","Turnê Estadual","Fabio Mechetti, regente","WAGNER | O ouro do Reno: Entrada dos deuses em Valhalla"
"2013","julho","28","CONFERIR","Turnê Estadual","Fabio Mechetti, regente","VILLA-LOBOS | Bachianas Brasileiras nº 4"
"2013","julho","28","CONFERIR","Turnê Estadual","Fabio Mechetti, regente","GOMES | O Guarani: Protofonia"
"2013","julho","25 e 26","Palácio das Artes","Allegro","Fabio Mechetti, regente","VERDI | Messa da Requiem"
"2013","julho","25 e 26","Palácio das Artes","Allegro"," Mariana Ortiz, soprano","VERDI | Messa da Requiem"
"2013","julho","25 e 26","Palácio das Artes","Allegro"," Elise Quagliata, mezzo-soprano","VERDI | Messa da Requiem"
"2013","julho","25 e 26","Palácio das Artes","Allegro"," Fernando Portari, tenor","VERDI | Messa da Requiem"
"2013","julho","25 e 26","Palácio das Artes","Allegro"," Denis Sedov, baixo","VERDI | Messa da Requiem"
"2013","julho","25 e 26","Palácio das Artes","Allegro"," Coral Lírico do Theatro Municipal de São Paulo","VERDI | Messa da Requiem"
"2013","julho","25 e 26","Palácio das Artes","Allegro"," Coral Lírico de Minas Gerais","VERDI | Messa da Requiem"
"2013","julho","21","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","GOMES | O Guarani: Protofonia"
"2013","julho","21","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","SANTORO | Frevo"
"2013","julho","21","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","GUARNIERI | Dança Selvagem"
"2013","julho","21","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","GUARNIERI | Dança Brasileira"
"2013","julho","21","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","VILLA-LOBOS | Bachianas Brasileiras nº 4"
"2013","julho","21","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","FERNANDEZ | Batuque"
"2013","julho","21","CONFERIR","Turnê Estadual","Marcos Arakaki, regente","Bis: ABREU/E. Barros | Tico-tico no fubá"
"2013","julho","18","Memorial Minas Gerais Vale","Concertos de Câmara","Rafael Alberto, percussão
Daniel Lemos, percussão
Sérgio Aluotto, percussão
Werner Silveira, percussão","REICH | Music for pieces of wood"
"2013","julho","18","Memorial Minas Gerais Vale","Concertos de Câmara","Rafael Alberto, percussão
Daniel Lemos, percussão
Sérgio Aluotto, percussão
Werner Silveira, percussão","LIGET | Musica Ricercata nº 7: Cantabile, molto legato"
"2013","julho","18","Memorial Minas Gerais Vale","Concertos de Câmara","Rafael Alberto, percussão
Daniel Lemos, percussão
Sérgio Aluotto, percussão
Werner Silveira, percussão","CAGE | Terceira Construção"
