ano,mes,dia,local,serie,artista,repertorio
2012,novembro,24,Theatro Municipal do Rio de Janeiro,Especial,"Sonia Rubinsky, piano","MIGUEZ | Prometeu, op. 21"
2012,novembro,24,Theatro Municipal do Rio de Janeiro,Especial,"Sonia Rubinsky, piano",VILLA-LOBOS | Suíte para piano
2012,novembro,24,Theatro Municipal do Rio de Janeiro,Especial,"Sonia Rubinsky, piano",VILLA-LOBOS | Bachianas Brasileiras nº 4: Prelúdio
2012,novembro,24,Theatro Municipal do Rio de Janeiro,Especial,"Sonia Rubinsky, piano",VILLA-LOBOS | Bachianas Brasileiras nº 8
2012,novembro,20,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",MAHLER | Blumine
2012,novembro,20,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",MAHLER | Rückert Lieder
2012,novembro,20,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",WAGNER | Os mestres cantores de Nuremberg: Três excertos
2012,novembro,20,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",WAGNER | As valquírias: Adeus de Wotan e Música do fogo mágico
2012,novembro,20,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",WAGNER | As valquírias: A cavalgada das valquírias
2012,novembro,20,Palácio das Artes,Vivace,"Paulo Szot, barítono",MAHLER | Blumine
2012,novembro,20,Palácio das Artes,Vivace,"Paulo Szot, barítono",MAHLER | Rückert Lieder
2012,novembro,20,Palácio das Artes,Vivace,"Paulo Szot, barítono",WAGNER | Os mestres cantores de Nuremberg: Três excertos
2012,novembro,20,Palácio das Artes,Vivace,"Paulo Szot, barítono",WAGNER | As valquírias: Adeus de Wotan e Música do fogo mágico
2012,novembro,20,Palácio das Artes,Vivace,"Paulo Szot, barítono",WAGNER | As valquírias: A cavalgada das valquírias
2012,novembro,12,Nova Lima,Turnê Estadual,"Marcos Arakaki, regente
",VERDI | A força do destino: Abertura
2012,novembro,12,Nova Lima,Turnê Estadual,"Marcos Arakaki, regente
",SMETANA | A noiva vendida: Três danças
2012,novembro,12,Nova Lima,Turnê Estadual,"Marcos Arakaki, regente
",SANTORO | Concerto para piano nº 3
2012,novembro,12,Nova Lima,Turnê Estadual,"Marcos Arakaki, regente
",RIMSKY-KORSAKOV | A grande páscoa russa
2012,novembro,12,Nova Lima,Turnê Estadual,"Aleyson Scopel, piano",VERDI | A força do destino: Abertura
2012,novembro,12,Nova Lima,Turnê Estadual,"Aleyson Scopel, piano",SMETANA | A noiva vendida: Três danças
2012,novembro,12,Nova Lima,Turnê Estadual,"Aleyson Scopel, piano",SANTORO | Concerto para piano nº 3
2012,novembro,12,Nova Lima,Turnê Estadual,"Aleyson Scopel, piano",RIMSKY-KORSAKOV | A grande páscoa russa
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
",VERDI | A força do destino: Abertura
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
",SMETANA | A noiva vendida: Três danças
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
",SANTORO | Concerto para piano nº 3
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
",RIMSKY-KORSAKOV | A grande páscoa russa
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Aleyson Scopel, piano",VERDI | A força do destino: Abertura
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Aleyson Scopel, piano",SMETANA | A noiva vendida: Três danças
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Aleyson Scopel, piano",SANTORO | Concerto para piano nº 3
2012,novembro,11,Sesc Palladium,Concertos para a Juventude,"Aleyson Scopel, piano",RIMSKY-KORSAKOV | A grande páscoa russa
2012,novembro,8,Palácio das Artes,Allegro,"Marcos Arakaki, regente
","MIGUEZ | Prometeu, op. 21"
2012,novembro,8,Palácio das Artes,Allegro,"Marcos Arakaki, regente
",VILLA-LOBOS | Bachianas Brasileiras nº 8
2012,novembro,8,Palácio das Artes,Allegro,"Marcos Arakaki, regente
","RACHMANINOV | Concerto para piano nº 3 em ré menor, op. 30"
2012,novembro,8,Palácio das Artes,Allegro,"Sérgio Tiempo, piano","MIGUEZ | Prometeu, op. 21"
2012,novembro,8,Palácio das Artes,Allegro,"Sérgio Tiempo, piano",VILLA-LOBOS | Bachianas Brasileiras nº 8
2012,novembro,8,Palácio das Artes,Allegro,"Sérgio Tiempo, piano","RACHMANINOV | Concerto para piano nº 3 em ré menor, op. 30"
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Fabio Mechetti, regente
",GOMES | O Guarani: Protofonia
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Fabio Mechetti, regente
","DVORÁK | Concerto para violoncelo em si menor, op. 104"
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Fabio Mechetti, regente
","TCHAIKOVSKY | Sinfonia nº 4 em fá menor, op. 36"
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Fabio Mechetti, regente
","Bis: GINASTERA | Variaciones concertantes, op. 23: Rondó"
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Fabio Mechetti, regente
",Bis: VILLA-LOBOS | Bachianas Brasileiras nº 4: Prelúdio
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Antonio Meneses, violoncelo",GOMES | O Guarani: Protofonia
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Antonio Meneses, violoncelo","DVORÁK | Concerto para violoncelo em si menor, op. 104"
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Antonio Meneses, violoncelo","TCHAIKOVSKY | Sinfonia nº 4 em fá menor, op. 36"
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Antonio Meneses, violoncelo","Bis: GINASTERA | Variaciones concertantes, op. 23: Rondó"
2012,outubro a 31,26,Uruguai/Argentina,Turnê Internacional,"Antonio Meneses, violoncelo",Bis: VILLA-LOBOS | Bachianas Brasileiras nº 4: Prelúdio
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
",VILLA-LOBOS | Bachianas Brasileiras nº 5
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
","J. S. BACH | Concerto para piano em fá menor, BWV 1056"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
","MENDELSSOHN | Abertura Trompete, op. 101"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
","J. S. BACH/Stokowski | Tocata e Fuga em ré menor, BWV 565"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Berenice Menegale, piano
",VILLA-LOBOS | Bachianas Brasileiras nº 5
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Berenice Menegale, piano
","J. S. BACH | Concerto para piano em fá menor, BWV 1056"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Berenice Menegale, piano
","MENDELSSOHN | Abertura Trompete, op. 101"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Berenice Menegale, piano
","J. S. BACH/Stokowski | Tocata e Fuga em ré menor, BWV 565"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Fabíola Protzner, soprano",VILLA-LOBOS | Bachianas Brasileiras nº 5
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Fabíola Protzner, soprano","J. S. BACH | Concerto para piano em fá menor, BWV 1056"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Fabíola Protzner, soprano","MENDELSSOHN | Abertura Trompete, op. 101"
2012,outubro,21,Sesc Palladium,Concertos para a Juventude,"Fabíola Protzner, soprano","J. S. BACH/Stokowski | Tocata e Fuga em ré menor, BWV 565"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
","DVORÁK | Dança Eslava nº 7, op. 46"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
","GINASTERA | Suíte de danças crioulas, op. 15"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
","J. S. BACH | Concerto para oboé em ré menor, BWV 1059"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
","SAINT-SAËNS | Dança Macabra, op. 40"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente
",RAVEL | Le Tombeau de Couperin
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Ravi Shankar, oboé","DVORÁK | Dança Eslava nº 7, op. 46"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Ravi Shankar, oboé","GINASTERA | Suíte de danças crioulas, op. 15"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Ravi Shankar, oboé","J. S. BACH | Concerto para oboé em ré menor, BWV 1059"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Ravi Shankar, oboé","SAINT-SAËNS | Dança Macabra, op. 40"
2012,setembro,30,Sesc Palladium,Concertos para a Juventude,"Ravi Shankar, oboé",RAVEL | Le Tombeau de Couperin
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Cássia Lima, flauta
",IBERT | Três peças breves
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Cássia Lima, flauta
","ARNOLD | Three shanties para quinteto de sopros, op. 4"
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Cássia Lima, flauta
",LIGET | Seis bagatelas para quinteto de sopros
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Cássia Lima, flauta
",FARKAS | Cinco danças antigas húngaras
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Alexandre Barros, oboé
",IBERT | Três peças breves
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Alexandre Barros, oboé
","ARNOLD | Three shanties para quinteto de sopros, op. 4"
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Alexandre Barros, oboé
",LIGET | Seis bagatelas para quinteto de sopros
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Alexandre Barros, oboé
",FARKAS | Cinco danças antigas húngaras
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Marcus Julius Lander, clarinete
",IBERT | Três peças breves
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Marcus Julius Lander, clarinete
","ARNOLD | Three shanties para quinteto de sopros, op. 4"
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Marcus Julius Lander, clarinete
",LIGET | Seis bagatelas para quinteto de sopros
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Marcus Julius Lander, clarinete
",FARKAS | Cinco danças antigas húngaras
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Catherine Carignan, fagote
",IBERT | Três peças breves
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Catherine Carignan, fagote
","ARNOLD | Three shanties para quinteto de sopros, op. 4"
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Catherine Carignan, fagote
",LIGET | Seis bagatelas para quinteto de sopros
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Catherine Carignan, fagote
",FARKAS | Cinco danças antigas húngaras
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Gustavo Trindade, trompa",IBERT | Três peças breves
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Gustavo Trindade, trompa","ARNOLD | Three shanties para quinteto de sopros, op. 4"
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Gustavo Trindade, trompa",LIGET | Seis bagatelas para quinteto de sopros
2012,setembro,27,Memorial Vale,Concertos de Câmara,"Gustavo Trindade, trompa",FARKAS | Cinco danças antigas húngaras
2012,setembro,25,Palácio das Artes,Vivace,"Marcos Arakaki, regente
",NOBRE | Movimentos sinfônicos
2012,setembro,25,Palácio das Artes,Vivace,"Marcos Arakaki, regente
",VILLA-LOBOS | Suíte para piano
2012,setembro,25,Palácio das Artes,Vivace,"Marcos Arakaki, regente
","BEETHOVEN | Sinfonia nº 5 em dó menor, op. 67"
2012,setembro,25,Palácio das Artes,Vivace,"Sonia Rubinsky, piano",NOBRE | Movimentos sinfônicos
2012,setembro,25,Palácio das Artes,Vivace,"Sonia Rubinsky, piano",VILLA-LOBOS | Suíte para piano
2012,setembro,25,Palácio das Artes,Vivace,"Sonia Rubinsky, piano","BEETHOVEN | Sinfonia nº 5 em dó menor, op. 67"
2012,setembro,20,Sesc Palladium,Festival Tinta Fresca,"Marcos Arakaki, regente",A. VIANA | Hybridus
2012,setembro,20,Sesc Palladium,Festival Tinta Fresca,"Marcos Arakaki, regente",C. DOS SANTOS | Noturno (obra vencedora)
2012,setembro,20,Sesc Palladium,Festival Tinta Fresca,"Marcos Arakaki, regente",H. SANTANA | Contraste
2012,setembro,20,Sesc Palladium,Festival Tinta Fresca,"Marcos Arakaki, regente",L. A. IRLANDINI | Phoînix
2012,setembro,20,Sesc Palladium,Festival Tinta Fresca,"Marcos Arakaki, regente",P. ARRUDA | Cangaço de vida e morte
2012,setembro,20,Sesc Palladium,Festival Tinta Fresca,"Marcos Arakaki, regente",R. HYPPOLITO | O despertar de um sonho
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marcos Arakaki, regente
",COPLAND | Fanfarra para um homem comum
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marcos Arakaki, regente
","TCHAIKOVSKY | Serenata para cordas em Dó maior, op. 48: Valsa"
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marcos Arakaki, regente
","VIVALDI | Concerto duplo para dois trompetes em Dó maior, RV 537"
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marcos Arakaki, regente
",PONCHIELLI | La Gioconda: Dança das horas
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marcos Arakaki, regente
", COPLAND | Rodeio: Quatro episódios
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marcos Arakaki, regente
",ROSSINI | Abertura Guilherme Tell
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marlon Humphreys, trompete
",COPLAND | Fanfarra para um homem comum
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marlon Humphreys, trompete
","TCHAIKOVSKY | Serenata para cordas em Dó maior, op. 48: Valsa"
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marlon Humphreys, trompete
","VIVALDI | Concerto duplo para dois trompetes em Dó maior, RV 537"
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marlon Humphreys, trompete
",PONCHIELLI | La Gioconda: Dança das horas
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marlon Humphreys, trompete
", COPLAND | Rodeio: Quatro episódios
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Marlon Humphreys, trompete
",ROSSINI | Abertura Guilherme Tell
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Érico Fonseca, trompete",COPLAND | Fanfarra para um homem comum
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Érico Fonseca, trompete","TCHAIKOVSKY | Serenata para cordas em Dó maior, op. 48: Valsa"
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Érico Fonseca, trompete","VIVALDI | Concerto duplo para dois trompetes em Dó maior, RV 537"
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Érico Fonseca, trompete",PONCHIELLI | La Gioconda: Dança das horas
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Érico Fonseca, trompete", COPLAND | Rodeio: Quatro episódios
2012,setembro,15 e 16,Praça Duque de Caxias e Inhotim,Clássicos na Praça,"Érico Fonseca, trompete",ROSSINI | Abertura Guilherme Tell
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Rommel Fernandes, violino
","HAYDN | Quarteto no. 1 em Sol maior, op. 54: Allegro con brio"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Rommel Fernandes, violino
","MOZART | Quarteto nº 16 em Mi bemol maior, K. 428: Minueto"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Rommel Fernandes, violino
","MENDELSSOHN | Quarteto nº 1 em Mi bemol maior, op. 12: Canzonetta"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Rommel Fernandes, violino
","TCHAIKOVSKY | Quarteto nº 1 em Ré maior, op. 11: Andante cantabile"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Rommel Fernandes, violino
","DVORÁK | Quarteto nº 12 em Fá maior, op. 96: Allegro ma non troppo"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Rommel Fernandes, violino
","DEBUSSY | Quarteto em sol menor, op. 10: Assez vif et bien rythmé"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Rommel Fernandes, violino
",VILLA-LOBOS | Quarteto nº 1: Saltando como um Saci
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Frank Haemmer, violino
","HAYDN | Quarteto no. 1 em Sol maior, op. 54: Allegro con brio"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Frank Haemmer, violino
","MOZART | Quarteto nº 16 em Mi bemol maior, K. 428: Minueto"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Frank Haemmer, violino
","MENDELSSOHN | Quarteto nº 1 em Mi bemol maior, op. 12: Canzonetta"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Frank Haemmer, violino
","TCHAIKOVSKY | Quarteto nº 1 em Ré maior, op. 11: Andante cantabile"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Frank Haemmer, violino
","DVORÁK | Quarteto nº 12 em Fá maior, op. 96: Allegro ma non troppo"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Frank Haemmer, violino
","DEBUSSY | Quarteto em sol menor, op. 10: Assez vif et bien rythmé"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Frank Haemmer, violino
",VILLA-LOBOS | Quarteto nº 1: Saltando como um Saci
2012,setembro,13,Memorial Vale,Concertos de Câmara,"João Carlos Ferreira, viola
","HAYDN | Quarteto no. 1 em Sol maior, op. 54: Allegro con brio"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"João Carlos Ferreira, viola
","MOZART | Quarteto nº 16 em Mi bemol maior, K. 428: Minueto"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"João Carlos Ferreira, viola
","MENDELSSOHN | Quarteto nº 1 em Mi bemol maior, op. 12: Canzonetta"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"João Carlos Ferreira, viola
","TCHAIKOVSKY | Quarteto nº 1 em Ré maior, op. 11: Andante cantabile"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"João Carlos Ferreira, viola
","DVORÁK | Quarteto nº 12 em Fá maior, op. 96: Allegro ma non troppo"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"João Carlos Ferreira, viola
","DEBUSSY | Quarteto em sol menor, op. 10: Assez vif et bien rythmé"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"João Carlos Ferreira, viola
",VILLA-LOBOS | Quarteto nº 1: Saltando como um Saci
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Elise Pittenger, violoncelo","HAYDN | Quarteto no. 1 em Sol maior, op. 54: Allegro con brio"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Elise Pittenger, violoncelo","MOZART | Quarteto nº 16 em Mi bemol maior, K. 428: Minueto"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Elise Pittenger, violoncelo","MENDELSSOHN | Quarteto nº 1 em Mi bemol maior, op. 12: Canzonetta"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Elise Pittenger, violoncelo","TCHAIKOVSKY | Quarteto nº 1 em Ré maior, op. 11: Andante cantabile"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Elise Pittenger, violoncelo","DVORÁK | Quarteto nº 12 em Fá maior, op. 96: Allegro ma non troppo"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Elise Pittenger, violoncelo","DEBUSSY | Quarteto em sol menor, op. 10: Assez vif et bien rythmé"
2012,setembro,13,Memorial Vale,Concertos de Câmara,"Elise Pittenger, violoncelo",VILLA-LOBOS | Quarteto nº 1: Saltando como um Saci
2012,setembro,12,Ipatinga,Turnê Estadual,"Marcos Arakaki, regente",SMETANA | A noiva vendida: Três danças
